,Date,State/UT,Latitude,Longitude,Confirmed,Active,Deaths,Mortality rate,Cured,Recovery rate
1797,2020/05/11,Goa,15.2993,74.124,7,0,0,0.0,7,1.0
1798,2020/05/11,Gujarat,22.2587,71.1924,8194,5156,493,0.06016597510373444,2545,0.3105931169148157
1799,2020/05/11,Haryana,29.0588,76.0856,703,393,10,0.01422475106685633,300,0.4267425320056899
1800,2020/05/11,Himachal Pradesh,31.1048,77.1734,55,14,2,0.03636363636363636,39,0.7090909090909091
1801,2020/05/11,Jammu and Kashmir,33.7782,76.5762,861,469,9,0.010452961672473868,383,0.4448315911730546
1802,2020/05/11,Jharkhand,23.6102,85.2799,157,76,3,0.01910828025477707,78,0.4968152866242038
1803,2020/05/11,Karnataka,15.3173,75.7139,848,393,31,0.036556603773584904,424,0.5
1804,2020/05/11,Kerala,10.8505,76.2711,512,19,4,0.0078125,489,0.955078125
1805,2020/05/11,Ladakh,34.2996,78.2932,42,21,0,0.0,21,0.5
1806,2020/05/11,Madhya Pradesh,22.9734,78.6569,3614,1723,215,0.05949086884338683,1676,0.4637520752628666
1807,2020/05/11,Maharashtra,19.7515,75.7139,22171,17140,832,0.03752649857922511,4199,0.18939154751702675
1808,2020/05/11,Manipur,24.6637,93.9063,2,0,0,0.0,2,1.0
1809,2020/05/11,Meghalaya,25.467,91.3662,13,2,1,0.07692307692307693,10,0.7692307692307693
1810,2020/05/11,Mizoram,23.1645,92.9376,1,0,0,0.0,1,1.0
1811,2020/05/11,Odisha,20.9517,85.0985,377,306,3,0.007957559681697613,68,0.18037135278514588
1812,2020/05/11,Puducherry,11.9416,79.8083,9,3,0,0.0,6,0.6666666666666666
1813,2020/05/11,Punjab,31.1471,75.3412,1823,1626,31,0.017004936917169502,166,0.09105869445968184
1814,2020/05/11,Rajasthan,27.0238,74.2179,3814,1531,107,0.028054535920293656,2176,0.5705296276874672
1815,2020/05/11,Tamil Nadu,11.1271,78.6569,7204,5198,47,0.006524153248195447,1959,0.27193225985563574
1816,2020/05/11,Telengana,18.1124,79.0193,1196,416,30,0.02508361204013378,750,0.6270903010033445
1817,2020/05/11,Tripura,23.9408,91.9882,150,148,0,0.0,2,0.013333333333333334
1818,2020/05/11,Uttar Pradesh,26.8467,80.9462,3467,1740,74,0.021344101528699165,1653,0.4767810787424286
1819,2020/05/11,Uttarakhand,30.0668,79.0193,68,21,1,0.014705882352941176,46,0.6764705882352942
1820,2020/05/11,West Bengal,22.9868,87.855,1939,1337,185,0.09541000515729757,417,0.2150593089221248
1821,2020/05/12,Andaman and Nicobar Islands,11.7401,92.6586,33,0,0,0.0,33,1.0
1822,2020/05/12,Andhra Pradesh,15.9129,79.74,2018,998,45,0.022299306243805748,975,0.48315163528245786
1823,2020/05/12,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1824,2020/05/12,Assam,26.2006,92.9376,65,29,2,0.03076923076923077,34,0.5230769230769231
1825,2020/05/12,Bihar,25.0961,85.3131,747,364,6,0.008032128514056224,377,0.5046854082998661
1826,2020/05/12,Chandigarh,30.7333,76.7794,174,148,2,0.011494252873563218,24,0.13793103448275862
1827,2020/05/12,Chhattisgarh,21.2787,81.8661,59,6,0,0.0,53,0.8983050847457628
1828,2020/05/12,Dadar Nagar Haveli,20.1809,73.0169,1,1,0,0.0,0,0.0
1829,2020/05/12,Delhi,28.7041,77.1025,7233,5031,73,0.01009263099682013,2129,0.29434536153739804
1830,2020/05/12,Goa,15.2993,74.124,7,0,0,0.0,7,1.0
1831,2020/05/12,Gujarat,22.2587,71.1924,8541,5248,513,0.06006322444678609,2780,0.3254888186395036
1832,2020/05/12,Haryana,29.0588,76.0856,730,382,11,0.015068493150684932,337,0.46164383561643835
1833,2020/05/12,Himachal Pradesh,31.1048,77.1734,59,18,2,0.03389830508474576,39,0.6610169491525424
1834,2020/05/12,Jammu and Kashmir,33.7782,76.5762,879,442,10,0.011376564277588168,427,0.4857792946530148
1835,2020/05/12,Jharkhand,23.6102,85.2799,160,79,3,0.01875,78,0.4875
1836,2020/05/12,Karnataka,15.3173,75.7139,862,405,31,0.03596287703016241,426,0.494199535962877
1837,2020/05/12,Kerala,10.8505,76.2711,519,26,4,0.007707129094412331,489,0.9421965317919075
1838,2020/05/12,Ladakh,34.2996,78.2932,42,21,0,0.0,21,0.5
1839,2020/05/12,Madhya Pradesh,22.9734,78.6569,3785,1817,221,0.058388375165125496,1747,0.46155878467635403
1840,2020/05/12,Maharashtra,19.7515,75.7139,23401,17747,868,0.03709243194735268,4786,0.20452117430879022
1841,2020/05/12,Manipur,24.6637,93.9063,2,0,0,0.0,2,1.0
1842,2020/05/12,Meghalaya,25.467,91.3662,13,2,1,0.07692307692307693,10,0.7692307692307693
1843,2020/05/12,Mizoram,23.1645,92.9376,1,0,0,0.0,1,1.0
1844,2020/05/12,Odisha,20.9517,85.0985,414,326,3,0.007246376811594203,85,0.20531400966183574
1845,2020/05/12,Puducherry,11.9416,79.8083,12,6,0,0.0,6,0.5
1846,2020/05/12,Punjab,31.1471,75.3412,1877,1678,31,0.016515716568993075,168,0.08950452850293021
1847,2020/05/12,Rajasthan,27.0238,74.2179,3988,1611,113,0.028335005015045135,2264,0.567703109327984
1848,2020/05/12,Tamil Nadu,11.1271,78.6569,8002,5898,53,0.00662334416395901,2051,0.25631092226943264
1849,2020/05/12,Telengana,18.1124,79.0193,1275,445,30,0.023529411764705882,800,0.6274509803921569
1850,2020/05/12,Tripura,23.9408,91.9882,152,150,0,0.0,2,0.013157894736842105
1851,2020/05/12,Uttar Pradesh,26.8467,80.9462,3573,1735,80,0.02239014833473272,1758,0.4920235096557515
1852,2020/05/12,Uttarakhand,30.0668,79.0193,68,21,1,0.014705882352941176,46,0.6764705882352942
1853,2020/05/12,West Bengal,22.9868,87.855,2063,1374,190,0.09209888511875909,499,0.24188075618031993
1854,2020/05/13,Andaman and Nicobar Islands,11.7401,92.6586,33,0,0,0.0,33,1.0
1855,2020/05/13,Andhra Pradesh,15.9129,79.74,2090,988,46,0.02200956937799043,1056,0.5052631578947369
1856,2020/05/13,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1857,2020/05/13,Assam,26.2006,92.9376,65,24,2,0.03076923076923077,39,0.6
1858,2020/05/13,Bihar,25.0961,85.3131,831,442,6,0.007220216606498195,383,0.4608904933814681
1859,2020/05/13,Chandigarh,30.7333,76.7794,187,156,3,0.016042780748663103,28,0.1497326203208556
1860,2020/05/13,Chhattisgarh,21.2787,81.8661,59,5,0,0.0,54,0.9152542372881356
1861,2020/05/13,Dadar Nagar Haveli,20.1809,73.0169,1,1,0,0.0,0,0.0
1862,2020/05/13,Delhi,28.7041,77.1025,7639,5041,86,0.011258018065191779,2512,0.3288388532530436
1863,2020/05/13,Goa,15.2993,74.124,7,0,0,0.0,7,1.0
1864,2020/05/13,Gujarat,22.2587,71.1924,8903,5120,537,0.060316747163877346,3246,0.36459620352690103
1865,2020/05/13,Haryana,29.0588,76.0856,780,427,11,0.014102564102564103,342,0.43846153846153846
1866,2020/05/13,Himachal Pradesh,31.1048,77.1734,65,24,2,0.03076923076923077,39,0.6
1867,2020/05/13,Jammu and Kashmir,33.7782,76.5762,934,469,10,0.010706638115631691,455,0.487152034261242
1868,2020/05/13,Jharkhand,23.6102,85.2799,172,90,3,0.01744186046511628,79,0.45930232558139533
1869,2020/05/13,Karnataka,15.3173,75.7139,925,461,31,0.03351351351351351,433,0.4681081081081081
1870,2020/05/13,Kerala,10.8505,76.2711,524,31,4,0.007633587786259542,489,0.933206106870229
1871,2020/05/13,Ladakh,34.2996,78.2932,42,21,0,0.0,21,0.5
1872,2020/05/13,Madhya Pradesh,22.9734,78.6569,3986,1901,225,0.056447566482689414,1860,0.46663321625689913
1873,2020/05/13,Maharashtra,19.7515,75.7139,24427,18381,921,0.037704179801039836,5125,0.20980881811110655
1874,2020/05/13,Manipur,24.6637,93.9063,2,0,0,0.0,2,1.0
1875,2020/05/13,Meghalaya,25.467,91.3662,13,2,1,0.07692307692307693,10,0.7692307692307693
1876,2020/05/13,Mizoram,23.1645,92.9376,1,0,0,0.0,1,1.0
1877,2020/05/13,Odisha,20.9517,85.0985,437,318,3,0.006864988558352402,116,0.2654462242562929
1878,2020/05/13,Puducherry,11.9416,79.8083,13,3,1,0.07692307692307693,9,0.6923076923076923
1879,2020/05/13,Punjab,31.1471,75.3412,1914,1711,32,0.01671891327063741,171,0.08934169278996865
1880,2020/05/13,Rajasthan,27.0238,74.2179,4126,1631,117,0.028356761997091615,2378,0.5763451284537082
1881,2020/05/13,Tamil Nadu,11.1271,78.6569,8718,6523,61,0.006997017664601973,2134,0.24478091305345262
1882,2020/05/13,Telengana,18.1124,79.0193,1326,464,32,0.024132730015082957,830,0.6259426847662142
1883,2020/05/13,Tripura,23.9408,91.9882,154,152,0,0.0,2,0.012987012987012988
1884,2020/05/13,Uttar Pradesh,26.8467,80.9462,3664,1709,82,0.02237991266375546,1873,0.5111899563318777
1885,2020/05/13,Uttarakhand,30.0668,79.0193,69,22,1,0.014492753623188406,46,0.6666666666666666
1886,2020/05/13,West Bengal,22.9868,87.855,2173,1363,198,0.09111826967326277,612,0.281638288080994
1887,2020/05/14,Andaman and Nicobar Islands,11.7401,92.6586,33,0,0,0.0,33,1.0
1888,2020/05/14,Andhra Pradesh,15.9129,79.74,2137,948,47,0.021993448759943846,1142,0.5343940102948058
1889,2020/05/14,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1890,2020/05/14,Assam,26.2006,92.9376,80,39,2,0.025,39,0.4875
1891,2020/05/14,Bihar,25.0961,85.3131,940,545,7,0.007446808510638298,388,0.4127659574468085
1892,2020/05/14,Chandigarh,30.7333,76.7794,187,156,3,0.016042780748663103,28,0.1497326203208556
1893,2020/05/14,Chhattisgarh,21.2787,81.8661,59,4,0,0.0,55,0.9322033898305084
1894,2020/05/14,Dadar Nagar Haveli,20.1809,73.0169,1,1,0,0.0,0,0.0
1895,2020/05/14,Delhi,28.7041,77.1025,7998,5034,106,0.013253313328332083,2858,0.35733933483370844
1896,2020/05/14,Goa,15.2993,74.124,7,0,0,0.0,7,1.0
1897,2020/05/14,Gujarat,22.2587,71.1924,9267,5139,566,0.06107693967842883,3562,0.38437466278191434
1898,2020/05/14,Haryana,29.0588,76.0856,793,364,11,0.013871374527112233,418,0.5271122320302648
1899,2020/05/14,Himachal Pradesh,31.1048,77.1734,66,25,2,0.030303030303030304,39,0.5909090909090909
1900,2020/05/14,Jammu and Kashmir,33.7782,76.5762,971,494,11,0.01132852729145211,466,0.4799176107106076
1901,2020/05/14,Jharkhand,23.6102,85.2799,173,91,3,0.017341040462427744,79,0.45664739884393063
1902,2020/05/14,Karnataka,15.3173,75.7139,959,475,33,0.03441084462982273,451,0.470281543274244
1903,2020/05/14,Kerala,10.8505,76.2711,534,40,4,0.00749063670411985,490,0.9176029962546817
1904,2020/05/14,Ladakh,34.2996,78.2932,43,21,0,0.0,22,0.5116279069767442
1905,2020/05/14,Madhya Pradesh,22.9734,78.6569,4173,1937,232,0.055595494847831294,2004,0.4802300503235083
1906,2020/05/14,Maharashtra,19.7515,75.7139,25922,19400,975,0.03761283851554664,5547,0.2139881182007561
1907,2020/05/14,Manipur,24.6637,93.9063,2,0,0,0.0,2,1.0
1908,2020/05/14,Meghalaya,25.467,91.3662,13,2,1,0.07692307692307693,10,0.7692307692307693
1909,2020/05/14,Mizoram,23.1645,92.9376,1,0,0,0.0,1,1.0
1910,2020/05/14,Odisha,20.9517,85.0985,538,392,3,0.0055762081784386614,143,0.26579925650557623
1911,2020/05/14,Puducherry,11.9416,79.8083,13,3,1,0.07692307692307693,9,0.6923076923076923
1912,2020/05/14,Punjab,31.1471,75.3412,1924,1692,32,0.016632016632016633,200,0.10395010395010396
1913,2020/05/14,Rajasthan,27.0238,74.2179,4328,1748,121,0.027957486136783734,2459,0.5681608133086876
1914,2020/05/14,Tamil Nadu,11.1271,78.6569,9227,6987,64,0.006936165600953723,2176,0.23582963043242658
1915,2020/05/14,Telengana,18.1124,79.0193,1367,393,34,0.02487198244330651,940,0.6876371616678859
1916,2020/05/14,Tripura,23.9408,91.9882,155,139,0,0.0,16,0.1032258064516129
1917,2020/05/14,Uttar Pradesh,26.8467,80.9462,3729,1744,83,0.0222579780101904,1902,0.5100563153660499
1918,2020/05/14,Uttarakhand,30.0668,79.0193,72,25,1,0.013888888888888888,46,0.6388888888888888
1919,2020/05/14,West Bengal,22.9868,87.855,2290,1381,207,0.09039301310043668,702,0.30655021834061136
1920,2020/05/15,Andaman and Nicobar Islands,11.7401,92.6586,33,0,0,0.0,33,1.0
1921,2020/05/15,Andhra Pradesh,15.9129,79.74,2205,965,48,0.021768707482993196,1192,0.5405895691609978
1922,2020/05/15,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1923,2020/05/15,Assam,26.2006,92.9376,87,46,2,0.022988505747126436,39,0.4482758620689655
1924,2020/05/15,Bihar,25.0961,85.3131,994,576,7,0.007042253521126761,411,0.4134808853118712
1925,2020/05/15,Chandigarh,30.7333,76.7794,191,151,3,0.015706806282722512,37,0.193717277486911
1926,2020/05/15,Chhattisgarh,21.2787,81.8661,60,4,0,0.0,56,0.9333333333333333
1927,2020/05/15,Dadar Nagar Haveli,20.1809,73.0169,1,1,0,0.0,0,0.0
1928,2020/05/15,Delhi,28.7041,77.1025,8470,5310,115,0.01357733175914994,3045,0.359504132231405
1929,2020/05/15,Goa,15.2993,74.124,14,7,0,0.0,7,0.5
1930,2020/05/15,Gujarat,22.2587,71.1924,9591,5252,586,0.06109894692941299,3753,0.391304347826087
1931,2020/05/15,Haryana,29.0588,76.0856,818,368,11,0.013447432762836185,439,0.5366748166259169
1932,2020/05/15,Himachal Pradesh,31.1048,77.1734,74,33,2,0.02702702702702703,39,0.527027027027027
1933,2020/05/15,Jammu and Kashmir,33.7782,76.5762,983,487,11,0.011190233977619531,485,0.4933875890132248
1934,2020/05/15,Jharkhand,23.6102,85.2799,197,107,3,0.015228426395939087,87,0.4416243654822335
1935,2020/05/15,Karnataka,15.3173,75.7139,987,492,35,0.03546099290780142,460,0.46605876393110435
1936,2020/05/15,Kerala,10.8505,76.2711,560,65,4,0.007142857142857143,491,0.8767857142857143
1937,2020/05/15,Ladakh,34.2996,78.2932,43,21,0,0.0,22,0.5116279069767442
1938,2020/05/15,Madhya Pradesh,22.9734,78.6569,4426,2018,237,0.0535472209670131,2171,0.4905106190691369
1939,2020/05/15,Maharashtra,19.7515,75.7139,27524,20446,1019,0.03702223514024124,6059,0.2201351547740154
1940,2020/05/15,Manipur,24.6637,93.9063,3,1,0,0.0,2,0.6666666666666666
1941,2020/05/15,Meghalaya,25.467,91.3662,13,1,1,0.07692307692307693,11,0.8461538461538461
1942,2020/05/15,Mizoram,23.1645,92.9376,1,0,0,0.0,1,1.0
1943,2020/05/15,Odisha,20.9517,85.0985,611,450,3,0.004909983633387889,158,0.25859247135842883
1944,2020/05/15,Puducherry,11.9416,79.8083,13,3,1,0.07692307692307693,9,0.6923076923076923
1945,2020/05/15,Punjab,31.1471,75.3412,1935,1680,32,0.016537467700258397,223,0.11524547803617571
1946,2020/05/15,Rajasthan,27.0238,74.2179,4534,1829,125,0.02756947507719453,2580,0.5690339655932951
1947,2020/05/15,Tamil Nadu,11.1271,78.6569,9674,7368,66,0.006822410585073393,2240,0.23154848046309695
1948,2020/05/15,Telengana,18.1124,79.0193,1414,430,34,0.024045261669024046,950,0.6718528995756718
1949,2020/05/15,Tripura,23.9408,91.9882,156,127,0,0.0,29,0.1858974358974359
1950,2020/05/15,Uttar Pradesh,26.8467,80.9462,3902,1742,88,0.02255253716043055,2072,0.531009738595592
1951,2020/05/15,Uttarakhand,30.0668,79.0193,78,27,1,0.01282051282051282,50,0.6410256410256411
1952,2020/05/15,West Bengal,22.9868,87.855,2377,1394,215,0.09045014724442575,768,0.3230963399242743
1953,2020/05/16,Andaman and Nicobar Islands,11.7401,92.6586,33,0,0,0.0,33,1.0
1954,2020/05/16,Andhra Pradesh,15.9129,79.74,2307,1007,48,0.02080624187256177,1252,0.5426961421759862
1955,2020/05/16,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1956,2020/05/16,Assam,26.2006,92.9376,90,47,2,0.022222222222222223,41,0.45555555555555555
1957,2020/05/16,Bihar,25.0961,85.3131,1018,573,7,0.0068762278978389,438,0.4302554027504912
1958,2020/05/16,Chandigarh,30.7333,76.7794,191,151,3,0.015706806282722512,37,0.193717277486911
1959,2020/05/16,Chhattisgarh,21.2787,81.8661,66,10,0,0.0,56,0.8484848484848485
1960,2020/05/16,Dadar Nagar Haveli,20.1809,73.0169,1,1,0,0.0,0,0.0
1961,2020/05/16,Delhi,28.7041,77.1025,8895,5254,123,0.013827993254637436,3518,0.39550309162450814
1962,2020/05/16,Goa,15.2993,74.124,15,8,0,0.0,7,0.4666666666666667
1963,2020/05/16,Gujarat,22.2587,71.1924,9931,5290,606,0.06102104521196254,4035,0.40630349410935457
1964,2020/05/16,Haryana,29.0588,76.0856,818,368,11,0.013447432762836185,439,0.5366748166259169
1965,2020/05/16,Himachal Pradesh,31.1048,77.1734,76,34,3,0.039473684210526314,39,0.5131578947368421
1966,2020/05/16,Jammu and Kashmir,33.7782,76.5762,1013,489,11,0.01085883514313919,513,0.506416584402764
1967,2020/05/16,Jharkhand,23.6102,85.2799,203,113,3,0.014778325123152709,87,0.42857142857142855
1968,2020/05/16,Karnataka,15.3173,75.7139,1056,540,36,0.03409090909090909,480,0.45454545454545453
1969,2020/05/16,Kerala,10.8505,76.2711,576,80,4,0.006944444444444444,492,0.8541666666666666
1970,2020/05/16,Ladakh,34.2996,78.2932,43,21,0,0.0,22,0.5116279069767442
1971,2020/05/16,Madhya Pradesh,22.9734,78.6569,4595,2073,239,0.05201305767138194,2283,0.4968443960826986
1972,2020/05/16,Maharashtra,19.7515,75.7139,29100,21468,1068,0.036701030927835054,6564,0.22556701030927834
1973,2020/05/16,Manipur,24.6637,93.9063,3,1,0,0.0,2,0.6666666666666666
1974,2020/05/16,Meghalaya,25.467,91.3662,13,1,1,0.07692307692307693,11,0.8461538461538461
1975,2020/05/16,Mizoram,23.1645,92.9376,1,0,0,0.0,1,1.0
1976,2020/05/16,Odisha,20.9517,85.0985,672,503,3,0.004464285714285714,166,0.24702380952380953
1977,2020/05/16,Puducherry,11.9416,79.8083,13,3,1,0.07692307692307693,9,0.6923076923076923
1978,2020/05/16,Punjab,31.1471,75.3412,1935,1598,32,0.016537467700258397,305,0.15762273901808785
1979,2020/05/16,Rajasthan,27.0238,74.2179,4727,1925,125,0.026443833298074888,2677,0.5663211339115718
1980,2020/05/16,Tamil Nadu,11.1271,78.6569,10108,7438,71,0.00702413929560744,2599,0.2571230708349822
1981,2020/05/16,Telengana,18.1124,79.0193,1454,461,34,0.023383768913342505,959,0.6595598349381018
1982,2020/05/16,Tripura,23.9408,91.9882,156,114,0,0.0,42,0.2692307692307692
1983,2020/05/16,Uttar Pradesh,26.8467,80.9462,4057,1797,95,0.023416317475967462,2165,0.5336455508996796
1984,2020/05/16,Uttarakhand,30.0668,79.0193,82,30,1,0.012195121951219513,51,0.6219512195121951
1985,2020/05/16,West Bengal,22.9868,87.855,2461,1407,225,0.0914262494920764,829,0.3368549370174726
1986,2020/05/17,Andaman and Nicobar Islands,11.7401,92.6586,33,0,0,0.0,33,1.0
1987,2020/05/17,Andhra Pradesh,15.9129,79.74,2355,953,49,0.020806794055201697,1353,0.5745222929936306
1988,2020/05/17,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1989,2020/05/17,Assam,26.2006,92.9376,92,49,2,0.021739130434782608,41,0.44565217391304346
1990,2020/05/17,Bihar,25.0961,85.3131,1179,719,7,0.005937234944868533,453,0.3842239185750636
1991,2020/05/17,Chandigarh,30.7333,76.7794,191,137,3,0.015706806282722512,51,0.2670157068062827
1992,2020/05/17,Chhattisgarh,21.2787,81.8661,67,11,0,0.0,56,0.835820895522388
1993,2020/05/17,Dadar Nagar Haveli,20.1809,73.0169,1,1,0,0.0,0,0.0
1994,2020/05/17,Delhi,28.7041,77.1025,9333,5278,129,0.013821922211507553,3926,0.4206578806385942
1995,2020/05/17,Goa,15.2993,74.124,17,10,0,0.0,7,0.4117647058823529
1996,2020/05/17,Gujarat,22.2587,71.1924,10988,6055,625,0.05688023298143429,4308,0.39206406989443027
1997,2020/05/17,Haryana,29.0588,76.0856,887,360,13,0.014656144306651634,514,0.5794813979706878
1998,2020/05/17,Himachal Pradesh,31.1048,77.1734,78,32,3,0.038461538461538464,43,0.5512820512820513
1999,2020/05/17,Jammu and Kashmir,33.7782,76.5762,1121,567,12,0.010704727921498661,542,0.48349687778768957
2000,2020/05/17,Jharkhand,23.6102,85.2799,217,101,3,0.013824884792626729,113,0.5207373271889401
2001,2020/05/17,Karnataka,15.3173,75.7139,1092,560,36,0.03296703296703297,496,0.4542124542124542
2002,2020/05/17,Kerala,10.8505,76.2711,587,88,4,0.0068143100511073255,495,0.8432708688245315
2003,2020/05/17,Ladakh,34.2996,78.2932,43,21,0,0.0,22,0.5116279069767442
2004,2020/05/17,Madhya Pradesh,22.9734,78.6569,4789,2231,243,0.05074128210482355,2315,0.48339945708916265
2005,2020/05/17,Maharashtra,19.7515,75.7139,30706,22483,1135,0.036963459910115286,7088,0.23083436461929266
2006,2020/05/17,Manipur,24.6637,93.9063,7,5,0,0.0,2,0.2857142857142857
2007,2020/05/17,Meghalaya,25.467,91.3662,13,1,1,0.07692307692307693,11,0.8461538461538461
2008,2020/05/17,Mizoram,23.1645,92.9376,1,0,0,0.0,1,1.0
2009,2020/05/17,Odisha,20.9517,85.0985,737,538,3,0.004070556309362279,196,0.26594301221166894
2010,2020/05/17,Puducherry,11.9416,79.8083,13,3,1,0.07692307692307693,9,0.6923076923076923
2011,2020/05/17,Punjab,31.1471,75.3412,1946,657,32,0.01644398766700925,1257,0.6459403905447071
2012,2020/05/17,Rajasthan,27.0238,74.2179,4960,1995,126,0.025403225806451612,2839,0.5723790322580645
2013,2020/05/17,Tamil Nadu,11.1271,78.6569,10585,6973,74,0.006991025035427491,3538,0.33424657534246577
2014,2020/05/17,Telengana,18.1124,79.0193,1509,504,34,0.02253147779986746,971,0.6434724983432737
2015,2020/05/17,Tripura,23.9408,91.9882,167,103,0,0.0,64,0.38323353293413176
2016,2020/05/17,Uttar Pradesh,26.8467,80.9462,4258,1713,104,0.024424612494128698,2441,0.5732738374823861
2017,2020/05/17,Uttarakhand,30.0668,79.0193,88,36,1,0.011363636363636364,51,0.5795454545454546
2018,2020/05/17,West Bengal,22.9868,87.855,2576,1472,232,0.09006211180124224,872,0.3385093167701863
2019,2020/05/18,Andaman and Nicobar Islands,11.7401,92.6586,33,0,0,0.0,33,1.0
2020,2020/05/18,Andhra Pradesh,15.9129,79.74,2407,901,50,0.02077274615704196,1456,0.6049023680930619
2021,2020/05/18,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
2022,2020/05/18,Assam,26.2006,92.9376,101,58,2,0.019801980198019802,41,0.40594059405940597
2023,2020/05/18,Bihar,25.0961,85.3131,1262,779,8,0.006339144215530904,475,0.3763866877971474
2024,2020/05/18,Chandigarh,30.7333,76.7794,191,137,3,0.015706806282722512,51,0.2670157068062827
2025,2020/05/18,Chhattisgarh,21.2787,81.8661,86,27,0,0.0,59,0.686046511627907
2026,2020/05/18,Dadar Nagar Haveli,20.1809,73.0169,1,1,0,0.0,0,0.0
2027,2020/05/18,Delhi,28.7041,77.1025,10054,5409,160,0.015914064054107818,4485,0.44609110801670976
2028,2020/05/18,Goa,15.2993,74.124,29,22,0,0.0,7,0.2413793103448276
2029,2020/05/18,Gujarat,22.2587,71.1924,11379,6221,659,0.05791370067668512,4499,0.3953774496880218
2030,2020/05/18,Haryana,29.0588,76.0856,910,334,14,0.015384615384615385,562,0.6175824175824176
2031,2020/05/18,Himachal Pradesh,31.1048,77.1734,80,33,3,0.0375,44,0.55
2032,2020/05/18,Jammu and Kashmir,33.7782,76.5762,1183,595,13,0.01098901098901099,575,0.48605240912933223
2033,2020/05/18,Jharkhand,23.6102,85.2799,223,107,3,0.013452914798206279,113,0.5067264573991032
2034,2020/05/18,Karnataka,15.3173,75.7139,1147,601,37,0.03225806451612903,509,0.44376634699215345
2035,2020/05/18,Kerala,10.8505,76.2711,601,100,4,0.0066555740432612314,497,0.826955074875208
2036,2020/05/18,Ladakh,34.2996,78.2932,43,19,0,0.0,24,0.5581395348837209
2037,2020/05/18,Madhya Pradesh,22.9734,78.6569,4977,2326,248,0.049829214386176414,2403,0.48282097649186256
2038,2020/05/18,Maharashtra,19.7515,75.7139,33053,24167,1198,0.03624481892717756,7688,0.23259613348258856
2039,2020/05/18,Manipur,24.6637,93.9063,7,5,0,0.0,2,0.2857142857142857
2040,2020/05/18,Meghalaya,25.467,91.3662,13,1,1,0.07692307692307693,11,0.8461538461538461
2041,2020/05/18,Mizoram,23.1645,92.9376,1,0,0,0.0,1,1.0
2042,2020/05/18,Odisha,20.9517,85.0985,828,604,4,0.004830917874396135,220,0.26570048309178745
2043,2020/05/18,Puducherry,11.9416,79.8083,13,3,1,0.07692307692307693,9,0.6923076923076923
2044,2020/05/18,Punjab,31.1471,75.3412,1964,563,35,0.017820773930753563,1366,0.6955193482688391
2045,2020/05/18,Rajasthan,27.0238,74.2179,5202,2079,131,0.025182622068435218,2992,0.5751633986928104
2046,2020/05/18,Tamil Nadu,11.1271,78.6569,11224,6974,78,0.006949394155381326,4172,0.37170349251603707
2047,2020/05/18,Telengana,18.1124,79.0193,1551,525,34,0.02192134107027724,992,0.6395873629916183
2048,2020/05/18,Tripura,23.9408,91.9882,167,82,0,0.0,85,0.5089820359281437
2049,2020/05/18,Uttar Pradesh,26.8467,80.9462,4259,1714,104,0.024418877670814746,2441,0.5731392345621038
2050,2020/05/18,Uttarakhand,30.0668,79.0193,92,39,1,0.010869565217391304,52,0.5652173913043478
2051,2020/05/18,West Bengal,22.9868,87.855,2677,1480,238,0.08890549122151663,959,0.35823683227493464
2052,2020/05/19,Andaman and Nicobar Islands,11.7401,92.6586,33,0,0,0.0,33,1.0
2053,2020/05/19,Andhra Pradesh,15.9129,79.74,2474,872,50,0.02021018593371059,1552,0.6273241713823767
2054,2020/05/19,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
2055,2020/05/19,Assam,26.2006,92.9376,107,64,2,0.018691588785046728,41,0.38317757009345793
2056,2020/05/19,Bihar,25.0961,85.3131,1391,888,9,0.006470165348670022,494,0.35514018691588783
2057,2020/05/19,Chandigarh,30.7333,76.7794,196,139,3,0.015306122448979591,54,0.2755102040816326
2058,2020/05/19,Chhattisgarh,21.2787,81.8661,93,34,0,0.0,59,0.6344086021505376
2059,2020/05/19,Dadar Nagar Haveli,20.1809,73.0169,1,1,0,0.0,0,0.0
2060,2020/05/19,Delhi,28.7041,77.1025,10054,5401,168,0.01670976725681321,4485,0.44609110801670976
2061,2020/05/19,Goa,15.2993,74.124,38,31,0,0.0,7,0.18421052631578946
2062,2020/05/19,Gujarat,22.2587,71.1924,11745,6247,694,0.05908897403150277,4804,0.40902511707109407
2063,2020/05/19,Haryana,29.0588,76.0856,928,316,14,0.015086206896551725,598,0.6443965517241379
2064,2020/05/19,Himachal Pradesh,31.1048,77.1734,90,43,3,0.03333333333333333,44,0.4888888888888889
2065,2020/05/19,Jammu and Kashmir,33.7782,76.5762,1289,665,15,0.011636927851047323,609,0.4724592707525213
2066,2020/05/19,Jharkhand,23.6102,85.2799,223,107,3,0.013452914798206279,113,0.5067264573991032
